date,adj close,close,high,low,open,volume,change
19940504,118.96743774414062,119.0250015258789,121.34500122070312,118.93499755859375,120.45500183105469,0,0.0
19940505,118.21279907226562,118.2699966430664,120.1050033569336,118.03500366210938,119.0250015258789,0,-0.6343246151089943
19940506,117.63807678222656,117.69499969482422,118.2699966430664,115.48999786376953,118.2699966430664,0,-0.48617313313832344
19940509,115.55408477783203,115.61000061035156,118.36000061035156,115.5199966430664,117.69499969482422,0,-1.7715273290105138
19940510,117.3832015991211,117.44000244140625,117.7750015258789,115.61000061035156,115.61000061035156,0,1.5829096284001087
19940511,115.28921508789062,115.34500122070312,118.5199966430664,115.05000305175781,117.44000244140625,0,-1.7838906481191352
19940512,114.85942077636719,114.91500091552734,117.23500061035156,114.73999786376953,115.34500122070312,0,-0.37279492013096993
19940513,113.53006744384766,113.58499908447266,115.0199966430664,111.47000122070312,114.91500091552734,0,-1.157378776015805
19940516,111.18120574951172,111.23500061035156,113.61499786376953,111.17500305175781,113.58499908447266,0,-2.068933831987274
19940517,110.70643615722656,110.76000213623047,111.47000122070312,106.91999816894531,111.23500061035156,0,-0.42702249428215877
19940518,115.6590347290039,115.71499633789062,116.83499908447266,110.76000213623047,110.76000213623047,0,4.473631370614917
19940519,118.95244598388672,119.01000213623047,119.54000091552734,115.71499633789062,115.71499633789062,0,2.8475183879523636
19940520,118.5526351928711,118.61000061035156,119.06999969482422,117.68000030517578,119.01000213623047,0,-0.3361074856725321
19940523,117.82798767089844,117.88500213623047,119.30500030517578,117.52999877929688,118.61000061035156,0,-0.611245654152559
19940524,119.04239654541016,119.0999984741211,119.67500305175781,117.82499694824219,117.88500213623047,0,1.030662353881584
19940525,119.02740478515625,119.08499908447266,119.56999969482422,117.73999786376953,119.0999984741211,0,-0.012593946129813016
19940526,117.85797119140625,117.91500091552734,119.86499786376953,117.44000244140625,119.08499908447266,0,-0.9824899676200038
19940527,118.36272430419922,118.41999816894531,118.50499725341797,116.87999725341797,117.91500091552734,0,0.4282722719730403
19940531,121.71611022949219,121.7750015258789,121.93499755859375,117.47000122070312,118.41999816894531,0,2.8331391731210243
19940601,128.18296813964844,128.2449951171875,128.5,121.28500366210938,121.7750015258789,0,5.313072067532376
19940602,128.24293518066406,128.30499267578125,129.77499389648438,128.05499267578125,128.2449951171875,0,0.04678354780154326
19940603,126.89859771728516,126.95999908447266,129.8699951171875,126.7249984741211,128.30499267578125,0,-1.0482784521934407
19940606,126.1889419555664,126.25,127.90499877929688,126.04499816894531,126.95999908447266,0,-0.5592305368561479
19940607,123.08544158935547,123.1449966430664,126.63500213623047,123.02999877929688,126.25,0,-2.4594085995513604
19940608,117.65306854248047,117.70999908447266,123.20500183105469,116.16999816894531,123.1449966430664,0,-4.413494422633335
