date,adj close,close,high,low,open,volume,change
19650105,1257.719970703125,1257.719970703125,1257.719970703125,1257.719970703125,1257.719970703125,0,0.0
19650106,1263.989990234375,1263.989990234375,1263.989990234375,1263.989990234375,1263.989990234375,0,0.49852269800128024
19650107,1274.27001953125,1274.27001953125,1274.27001953125,1274.27001953125,1274.27001953125,0,0.8132998976494221
19650108,1286.4300537109375,1286.4300537109375,1286.4300537109375,1286.4300537109375,1286.4300537109375,0,0.9542745252815843
19650112,1288.5400390625,1288.5400390625,1288.5400390625,1288.5400390625,1288.5400390625,0,0.16401866121487085
19650113,1281.6700439453125,1281.6700439453125,1281.6700439453125,1281.6700439453125,1281.6700439453125,0,-0.5331611675944425
19650114,1289.5,1289.5,1289.5,1289.5,1289.5,0,0.6109182384090639
19650118,1271.6800537109375,1271.6800537109375,1271.6800537109375,1271.6800537109375,1271.6800537109375,0,-1.3819268157473807
19650119,1270.3399658203125,1270.3399658203125,1270.3399658203125,1270.3399658203125,1270.3399658203125,0,-0.10537932766299107
19650120,1268.8800048828125,1268.8800048828125,1268.8800048828125,1268.8800048828125,1268.8800048828125,0,-0.11492678942500723
19650121,1270.4599609375,1270.4599609375,1270.4599609375,1270.4599609375,1270.4599609375,0,0.12451579728640638
19650122,1261.8299560546875,1261.8299560546875,1261.8299560546875,1261.8299560546875,1261.8299560546875,0,-0.6792819252992577
19650125,1249.719970703125,1249.719970703125,1249.719970703125,1249.719970703125,1249.719970703125,0,-0.9597161086131067
19650126,1248.050048828125,1248.050048828125,1248.050048828125,1248.050048828125,1248.050048828125,0,-0.1336236848372141
19650127,1258.2099609375,1258.2099609375,1258.2099609375,1258.2099609375,1258.2099609375,0,0.8140628750357148
19650128,1247.199951171875,1247.199951171875,1247.199951171875,1247.199951171875,1247.199951171875,0,-0.875053457486652
19650129,1242.27001953125,1242.27001953125,1242.27001953125,1242.27001953125,1242.27001953125,0,-0.39527997383200786
19650201,1242.8299560546875,1242.8299560546875,1242.8299560546875,1242.8299560546875,1242.8299560546875,0,0.04507365666353014
19650202,1238.75,1238.75,1238.75,1238.75,1238.75,0,-0.3282795071691935
19650203,1248.030029296875,1248.030029296875,1248.030029296875,1248.030029296875,1248.030029296875,0,0.7491446455600403
19650204,1261.5999755859375,1261.5999755859375,1261.5999755859375,1261.5999755859375,1261.5999755859375,0,1.087309277061843
19650205,1263.5899658203125,1263.5899658203125,1263.5899658203125,1263.5899658203125,1263.5899658203125,0,0.15773543697563674
19650208,1258.9300537109375,1258.9300537109375,1258.9300537109375,1258.9300537109375,1258.9300537109375,0,-0.36878356392691103
19650209,1251.6800537109375,1251.6800537109375,1251.6800537109375,1251.6800537109375,1251.6800537109375,0,-0.5758858467656114
19650210,1248.6099853515625,1248.6099853515625,1248.6099853515625,1248.6099853515625,1248.6099853515625,0,-0.24527580752549127
19650212,1257.93994140625,1257.93994140625,1257.93994140625,1257.93994140625,1257.93994140625,0,0.7472274100114973
19650215,1249.5,1249.5,1249.5,1249.5,1249.5,0,-0.6709335738886657
19650216,1247.010009765625,1247.010009765625,1247.010009765625,1247.010009765625,1247.010009765625,0,-0.19927893032213317
19650217,1237.0799560546875,1237.0799560546875,1237.0799560546875,1237.0799560546875,1237.0799560546875,0,-0.7963090619299673
19650218,1241.4100341796875,1241.4100341796875,1241.4100341796875,1241.4100341796875,1241.4100341796875,0,0.3500241115222291
19650219,1237.3499755859375,1237.3499755859375,1237.3499755859375,1237.3499755859375,1237.3499755859375,0,-0.32705218114600365
19650222,1224.8199462890625,1224.8199462890625,1224.8199462890625,1224.8199462890625,1224.8199462890625,0,-1.0126503854288704
19650223,1223.5899658203125,1223.5899658203125,1223.5899658203125,1223.5899658203125,1223.5899658203125,0,-0.10042132906772361
19650224,1219.0999755859375,1219.0999755859375,1219.0999755859375,1219.0999755859375,1219.0999755859375,0,-0.3669521947546217
19650225,1216.7099609375,1216.7099609375,1216.7099609375,1216.7099609375,1216.7099609375,0,-0.19604746914122506
19650226,1213.0699462890625,1213.0699462890625,1213.0699462890625,1213.0699462890625,1213.0699462890625,0,-0.2991686404566596
19650301,1206.47998046875,1206.47998046875,1206.47998046875,1206.47998046875,1206.47998046875,0,-0.543246977676104
19650302,1202.5400390625,1202.5400390625,1202.5400390625,1202.5400390625,1202.5400390625,0,-0.32656500481004214
